Sno,Tweet,Date,Likes,RTs,Sentiments
2033,try toh karoonga dost,2016-12-08 09:33:04,3125,1533,0
2034,thanks paaji,2016-12-08 09:31:05,3632,1671,1
2035,thank u,2016-12-08 09:30:44,2627,1297,0
2036,thank u friend Will show u earlier if u r free from all various businesses u doing,2016-12-08 09:30:15,2816,1378,1
2037,thank u baby All well with u,2016-12-08 09:28:49,2821,1367,0
2038,Thank u,2016-12-08 09:28:04,4766,1574,0
2039,thanks man,2016-12-08 09:27:32,2374,1209,1
2040,and I love well too U know that Love u and thank u,2016-12-08 09:27:05,2328,1198,1
2041,kaise ho bhai Thank u,2016-12-08 09:26:13,2592,1322,0
2042,and please keep it that way Critics try to deconstruct I come as a whole package Thank u,2016-12-08 09:25:36,2244,1207,1
2043,keep it ready coming to take it,2016-12-08 09:23:51,2228,1198,1
2044,bhagat hope u enjoy it Thanks man,2016-12-08 09:23:19,2712,1292,1
2045,will show u as soon as it s ready,2016-12-08 09:21:43,2171,1121,1
2046,will see u soon on 25th Thank u,2016-12-08 09:20:42,2229,1148,0
2047,all good bhai sahib,2016-12-08 09:19:50,2113,1103,1
2048,make sure u do that,2016-12-08 09:18:33,2115,1089,1
2049,baby that s too much pressure Thank u,2016-12-08 09:17:28,2077,1166,1
2050,thank u sir Have tried our best to keep the balance,2016-12-08 09:16:10,2101,1181,1
2051,thank u man,2016-12-08 09:15:25,2242,1221,0
2052,yaar decide karlo kaun se waale ke liye wait kar rahe ho I get confused Thanks man,2016-12-08 09:14:30,2193,1198,-1
2053,eyes do speak when u feel enough Thanks,2016-12-08 09:12:31,2028,1155,1
2054,thank u,2016-12-08 09:11:45,1935,1094,0
2055,sharma thank u my love It s kind of u to like it as much,2016-12-08 09:09:45,2126,1226,1
2056,mehra thank u baby Was so nice to see u the other nite,2016-12-08 09:08:14,1975,1141,1
2057,and wait till it gets worse Thank u,2016-12-08 09:07:28,2176,1226,-1
2058,Deshmukh love u baby Thank u,2016-12-08 09:06:51,1953,1129,1
2059,quickly doing post production otherwise u may review it s too long So wait for the crisp version haha,2016-12-08 09:06:14,2219,1212,1
2060,yes my man Thank u Let s meet soon miss u,2016-12-08 09:02:14,2678,1345,0
2061,g hain na I am scary like that I very nearly scared myself with it,2016-12-08 08:59:21,2198,1256,-1
2062,Arora thank u for feeling like that,2016-12-08 08:52:30,2005,1166,0
2063,am so glad u liked it Thakurman,2016-12-08 08:51:58,1953,1160,1
2064,koshish jaari hai Thank u my friend,2016-12-08 08:50:59,2082,1188,0
2065,and wear their attitude as well I will dress like this whole year for u,2016-12-08 08:49:23,2103,1233,1
2066,and yet your gentle counsellor Love you and thank U,2016-12-08 08:47:57,2616,1390,1
2067,thank u darling Happy u liked it,2016-12-08 08:37:16,3800,1733,1
2068,Trailer launch Press Con Show rehearsal Post production Dear friends daughter s wedding in Delhi Flying back Winter breath Fullish day,2016-12-07 20:28:27,16754,3968,0
2069,Thank u UFO and Red FM So happy to speak to so many across the country Ab mera bhi banta hai Trailer daal doon,2016-12-07 07:33:17,15457,4865,1
2070,Bola tha na maine Lo Aa Gaya RaeesTrailer,2016-12-07 06:55:56,22319,10672,0
2071,So happy 2 c all the FanClubs ready for the trailer Thk u so much for ur lov Reaching in 10mins amp then Raees is urs,2016-12-07 05:33:03,30229,7617,1
2072,Will send u a link in 30 mins,2016-12-07 03:48:27,8261,2233,0
2073,so good to see in the midst of your off time Be well and thanks for liking it so much,2016-12-06 19:00:47,3262,1446,1
2074,thank u for coming and enjoying the trailer,2016-12-06 18:58:59,3042,1358,1
2075,bhai bata de chalegi na Thanks my friend for being there,2016-12-06 18:58:03,2916,1357,1
2076,Thanks am glad u came and liked the trailer too Have a good one,2016-12-06 18:57:06,5608,1722,1
2077,thank u man Our interview is pending Am glad u liked the trailer,2016-12-06 18:56:26,2578,1255,1
2078,thank u for coming Hope u find the film dhamakedaar too Was good to see u,2016-12-06 18:55:26,2511,1248,1
2079,Kal dikhata hoon,2016-12-06 18:53:04,5813,1759,0
2080,please don t find food in me too yum I have to make u eat less Love u and thanks,2016-12-06 18:52:42,2373,1240,1
2081,was good to c u after a while Am so happy u enjoyed the meanness Thanx,2016-12-06 18:51:36,2292,1205,1
2082,was good to have u watching it Thank u for coming,2016-12-06 18:50:55,2294,1198,1
2083,I hope u like it Thank u my man,2016-12-06 18:49:56,7371,1976,0
2084,missing your smile my friend Let s meet soon,2016-12-06 18:47:52,2396,1256,1
2085,now put me in the section where I can give beauty tips for eye make please Thx for coming,2016-12-06 17:50:07,2836,1445,0
2086,deep down inside u r an extremely aggressive guy that s my conclusion Thanks for coming,2016-12-06 17:47:54,2671,1404,-1
2087,Thank u for coming,2016-12-06 17:46:02,7316,2011,0
2088,Even just to watch S without the face off bits is awesome He is awesome Thanks for coming,2016-12-06 17:44:10,7133,2185,1
2089,thank u We at Raees team so glad u liked it,2016-12-06 17:38:29,2730,1480,1
2090,arre pehle kyon nahi bataaya aur bhi bad bad acting karta Reviews toh acchhe milte Thx for liking,2016-12-06 17:37:22,2842,1497,-1
2091,Will try and make sure to keep u always proud Thank u this is a huge thing to do,2016-12-06 15:12:39,8897,2494,1
2092,Very nice thank u for making it better,2016-12-06 15:11:36,7528,2344,1
2093,All the best team Raees We are going out in the world now thank u for all ur efforts,2016-12-06 14:35:53,9449,3102,1
2094,Aaj Raees ka naya poster dekho kal trailer dekhne ko milega Ab ApnaTimeShuru,2016-12-06 14:26:25,23949,10507,0
2095,this is 2 good I could lift up the ball but very seldom got it back on stick like u Chak De,2016-12-06 10:10:18,2628,1615,1
2096,Felt really happy at ur bday party Guess that s what friends make u feel Thanks and,2016-12-06 08:49:36,14859,3714,1
2097,New poster out tonight This is my personal locket with my parents pic in it RaeesTrailerTomorrow,2016-12-06 08:38:57,17003,5591,1
2098,the hands of my soul have gotten softer Thanks for the ride baby,2016-12-06 08:31:25,2430,1528,1
2099,Sad to hear of the passing away of Jayalalithaaji May her soul rest in peace,2016-12-05 19:46:48,23696,7598,-1
2100,Wow very well done,2016-12-05 08:44:13,8000,2508,1
2101,Raees Trailer out in3 days Feel the happiest when I am on Raees set My highlite of the day,2016-12-04 17:44:35,21225,5761,0
2102,Battery nahi Bolne ka,2016-12-04 17:37:33,14880,4114,0
2103,Raees late nite shoot amp our beautiful AD team gets me the t shirt which says it all for Raees in the film,2016-12-04 17:36:12,13888,3973,1
2104,I really enjoyed the making of the films that will follow Real live interaction with people,2016-12-04 12:25:39,10668,3294,1
2105,U guys make me blush amp keep on being as talented as you are and spread laughs,2016-12-04 11:42:37,6565,2453,1
2106,That s so cool thanks,2016-12-04 11:34:17,5710,2201,1
2107,Some days and nights just don t seem to end amp Some have such few hours,2016-12-01 22:11:28,18051,5940,-1
2108,Hi my friend didn t reply sooner cos wanted to catch up GB2 Too funny Thx for the movies,2016-12-01 07:00:49,7331,2637,1
2109,Comfort or love there s just never a right one Find your chair DearZindagiTake5,2016-12-01 06:40:18,10503,3557,1
2110,Don t know if I can do this now with my patella and all But for sure will try it just to know for sure,2016-11-30 22:31:37,10060,2999,1
2111,Try and come,2016-11-30 16:44:20,10360,3440,0
2112,Thank u u don t have to be crazy come in sanity too u r welcome,2016-11-30 12:13:34,8429,2948,1
2113,S giving finishing touches to Raees Thank u guys u r stupendous RaeesTrailerAaRahaHai,2016-11-30 12:09:22,9152,4207,0
2114,RaeesTrailerAaRahaHai but before that we ve got some news for you Dhyaan se suno,2016-11-30 12:05:55,12645,5921,0
2115,Long drive for Raees work I am in a Dear Zindagi state of mind amp suggest song beside LetsBreakUp,2016-11-30 08:23:25,19660,5234,-1
2116,Very nice Thank u,2016-11-29 23:40:34,8604,2455,1
2117,Both are at the top of the list Just shopping around last minute like u do for clothes,2016-11-29 15:31:48,11495,3518,1
2118,Give give give,2016-11-29 15:29:40,6815,2433,0
2119,Thank u amp for the date of Imtiaz s film Ab bas title dhoond do Wot u seek is seeking u,2016-11-29 13:58:23,20157,7854,0
2120,Absolutely Aur bhai ne jab commitment kar di hai toh ab hum kaun hote Hain 11th Aug 2017 it is,2016-11-29 13:53:43,11619,5086,1
2121,Arre I had no idea we are still searching for the title What to do now Go with this date or wot,2016-11-29 13:45:21,12712,4548,0
2122,Got to learn so much from the lil one amp the ever charming during our DearZindagiSession,2016-11-29 07:43:32,9908,3290,1
2123,call me,2016-11-29 06:47:07,3213,1729,0
2124,Want to know what Kaira and I talk about Join us for a DearZindagiSession in cinemas,2016-11-29 05:42:38,13678,3837,0
2125,u girls r the soul of Zindagi amp happiness Glad I could be of service,2016-11-28 12:50:07,4220,2363,1
2126,Flying from NY the city of KHNH 30 000 ft in air 13 yrs later Dr Love aka Aman amp Jehangir still wanting girls to smile KHNH DearZindagi,2016-11-28 12:32:32,15689,4773,1
2127,Thanks to Thanksgiving got to spend a lil time with my lil one,2016-11-28 00:33:13,33771,9418,1
2128,Thank u my friend U r kind and generous with your love,2016-11-27 14:25:32,8331,2950,1
2129,It s a noble profession that can help others Give her my love,2016-11-27 14:24:07,6275,2031,1
2130,will come over amp do a workout before the biryani,2016-11-26 18:01:55,9542,3664,0
2131,Dear Viewers thank u for the special love Big thx 2 for the special release strategy,2016-11-26 17:57:12,22088,4819,1
2132,I love you,2016-11-26 16:43:04,13037,3386,1
2133,Thank u my bravery amp generosity is just a reflection of the film nothing to do with me Love u always,2016-11-26 03:25:55,8586,2703,1
2134,Thank u all for the love this small lil film is getting I feel so proud that I could be a part of amp journey DearZindagi,2016-11-26 03:16:02,15663,4221,1
2135,So happy the little one is getting so much love Well done amp,2016-11-25 17:08:59,16686,4329,1
2136,Oh wow if this is actual currency what can I say uh it s kind of lavish to say the least Thx for the rich welcome,2016-11-25 13:12:38,12241,3297,1
2137,Thank u my friend for always being so supportive,2016-11-25 12:48:55,5596,1809,1
2138,Main yahaan hoon yahan hoon yahaan hoon yahaan always have been Love to u,2016-11-25 12:09:50,3253,1590,1
2139,I am in your life dude,2016-11-24 16:39:55,8804,2486,0
2140,Now working towards working with yours and alia s baby girls No hurry as and when Love to you,2016-11-24 13:54:34,10655,2977,1
2141,U keep writing my man and making us happy Thanks,2016-11-24 11:49:36,6957,2077,1
2142,Thank u ma m U r the dearest forever,2016-11-24 11:43:43,8220,2394,0
2143,Thank u for the picture And coming from a stunning actor like u it s very gratifying Thank u,2016-11-24 09:14:28,9456,2418,1
2144,Really the closest analysis of me doing what I do explained as I would want 2 but not articulate enough to do Thk u,2016-11-24 08:51:54,9954,2748,1
2145,Take me please,2016-11-24 08:30:24,5993,2002,0
2146,Call me anytime and I will therapise for you Keep smiling and thanks,2016-11-24 08:28:28,7347,2416,1
2147,Thank u u definition of crazy Good to see u,2016-11-24 08:27:29,5769,1918,1
2148,So sorry missed seeing u Was trying to call but I think I have a wrong number Love u man,2016-11-24 08:26:39,8382,2525,-1
2149,A hectic tiring day has a sublime end with Messi adding to it Have a goodnight all,2016-11-23 22:18:46,11589,3690,0
2150,Felt happy meeting u Thx for liking the film amp me,2016-11-23 21:16:26,6047,1976,1
2151,Let s do a skirt or a gown next Thx amp for the happy opportunity All the best,2016-11-23 21:15:24,5995,2215,1
2152,Thanks so much telling the girls to do what they should But seriously thank u,2016-11-23 21:10:26,6482,2095,1
2153,You keep crushing my man All the best for all u do,2016-11-23 21:09:23,5103,1834,1
2154,You are the most beautiful mess baby Don t ever let anything or anyone change that,2016-11-23 21:08:05,6126,1994,1
2155,USA amp Canada time to embrace life with DearZindagi Get your tickets here,2016-11-23 17:54:34,13736,3640,0
2156,I really like this song From my times to yours still works I think,2016-11-23 15:26:18,9646,3263,1
2157,g thank u for your wishes my friend All the best for the next Kahani too,2016-11-23 11:28:35,2864,1462,1
2158,So sorry please post your collage so I can see it,2016-11-23 11:10:20,7064,2053,-1
2159,Hope u all enjoy it,2016-11-23 11:04:35,7847,2400,1
2160,One of my favourite songs release it soon,2016-11-22 07:54:14,8656,2767,0
2161,You and your team r some of the few ppl in the world who make me laugh with abandon Thx for making me happy,2016-11-22 07:52:57,16929,3874,1
2162,I love the hrx stuff my friend Using the skipping rope water bottle and kept the rest for when I get fit like u,2016-11-21 13:46:52,14984,3804,1
2163,Thx and for bringing issues of Gender Equality Quality Education Water amp Sanitation to the fore Thx for including me,2016-11-20 10:17:55,11853,3197,0
2164,All the best to the whole team of Tum Bin 2 amp to my friend May this love story receive lots of love,2016-11-18 09:16:52,13069,3289,1
2165,RT Trying to touch the chords of your heart Do you think he is the one Catch our next song TuHiHai here,2016-11-18 09:09:25,0,2605,0
2166,Absolutely,2016-11-17 17:49:32,8465,2575,1
2167,thank u my man Whenever u r free let me know will drop in and give you a hug Have a good one amp thx for the hoodie like,2016-11-17 14:55:30,3506,1905,1
2168,Thanx all media friends for the happy questions amp also amp for making a happy film DearZindagi,2016-11-17 00:14:47,24090,5379,1
2169,RT Don t dance on the tunes of life make life dance on your tunes DearZindagiAlbum live now,2016-11-15 16:10:44,0,2148,1
2170,As always very cool Thanks 10,2016-11-15 14:54:45,8183,2355,1
2171,RT Tick tock goes the clock Are you ready for DearZindagiAlbum to go live Stay tuned,2016-11-15 09:24:52,0,1788,1
2172,I wish I could espouse it as well as I expound it but hope some of u get it DearZindagiTake4,2016-11-15 09:23:42,10774,3416,0
2173,The supermoon hangs big and bright hiding as always it s darker side,2016-11-14 23:06:57,23191,6040,0
2174,After days amp nites of non stop anchoring attending dancing meetings shootings working Finally a Sunday off,2016-11-13 11:54:08,29058,6138,0
2175,Happy Birthday my love,2016-11-11 06:28:20,9488,2863,1
2176,Off to my city of joy to celebrate films and film makers from around the world once more Kolkata Int Film Fest 2016,2016-11-11 06:27:42,13625,3843,1
2177,How sweet is this Beauty lies in simplicity,2016-11-11 05:45:28,13356,4504,1
2178,Thk u this is so special The book is lovely amp my lil 1 is happy to c so many papas 25yearsofalife,2016-11-09 16:13:56,22388,5836,1
2179,Farsighted Extremely smart And not politically motivated Will bring such a positive change for Indian economy Great move,2016-11-09 16:06:04,29759,9954,1
2180,I know what I am doing tonight cos I have my copy,2016-11-09 15:59:54,7174,3426,0
2181,RT Love Breakup Repeat That s life s favorite cycle DearZindagiTake3,2016-11-07 09:18:47,0,2384,1
2182,Congrats on the highest ever sales breaking 50 000 sales mark Proud 2 bea part of the Hyundai family Sum Rishtas r forever,2016-11-06 13:22:12,13844,3863,1
2183,Been a while since I had my Kup of Koffee with Karan Tonite 9pm seems as good a time as any to have a one Join us,2016-11-06 13:13:15,22033,5682,1
2184,Even non stop work in Dubai feels like play Thanx DTCM Deepa Issam P Varma Rahila amp the entire crew,2016-11-06 13:09:30,26571,6834,0
2185,Bless you and thank U for your wishes Love you,2016-11-04 20:09:50,10960,3457,1
2186,thank u I really liked all the bits Reflective refreshing and ridiculous too,2016-11-03 10:31:38,4718,2035,1
2187,RT A song for every mood A song for every Zindagi LoveYouZindagi out now,2016-11-02 18:30:15,0,2599,0
2188,Thank you everyone who came from all over the world to wish me U make me feel so special amp loved Really this is t,2016-11-02 13:44:24,62547,26581,1
2189,If I could I would jump amidst you So that you could take me home Thank you all for coming and making my birthda,2016-11-02 13:35:31,48385,16490,0
2190,Oh the things that I say,2016-11-02 11:49:39,10421,3431,0
2191,Wishing everyone a Happy Diwali May the Festival of Lights bring with it brightness and goodness in all our lives,2016-10-30 13:40:16,41566,12026,1
2192,I sent my Sandesh2Soldiers This Diwali let us all remember our soldiers via NM App,2016-10-30 13:33:23,15505,5457,0
2193,It s very sweet I play the piano so well,2016-10-30 10:32:50,8063,2524,1
2194,And this is so true for all of us I think we are all a little like love,2016-10-30 10:28:46,10331,4114,1
2195,It was really nice to meet you amp ur father has always had a special place in my heart Was so happy to c him,2016-10-30 10:13:43,9858,2943,1
2196,Jaan le lo meri thank u boys and girls Be happy always as happy as u make me right now Which is too much,2016-10-29 23:53:43,14214,3879,1
2197,Been some hectic days since I have got back from shoot Work seems more relaxed than days off Hope sleep takes over for a whole day,2016-10-28 23:07:53,14144,3762,1
2198,I am glad u enjoy Indian music mama Have a good listen,2016-10-28 23:04:27,7491,2487,1
2199,Will come over and spend more time with them soon Especially for Mamta s romantic shayari,2016-10-27 07:31:52,9518,3067,1
2200,Talked with u on camera after a loooong time and the long walk on the narrow streets of Lisbon was fun,2016-10-27 07:20:47,8591,2989,1
